crop,law,scar,omega,shipped_omega,obs_0708,obs_1011,corr_p_pscar,calm_drift,A2_lift,A2_pass,A4_offer_ratio,A4_pass,corr,hike_0708,hike_1011
wheat,ask,avail,0.2,0.7,1.8165638656251262,1.1590269664976314,0.8084615539780873,0.05172851040329469,0.6456500734435577,True,0.05924103984781423,True,0.7978578737967179,1.6788616371581642,1.6069353446785062
wheat,ask,avail,0.4,0.7,1.8165638656251262,1.1590269664976314,0.6400637906295932,0.11481754996663954,0.7062457368285804,True,0.06015792517055553,True,0.7930553897110716,1.8662143972897882,1.6809328668577894
wheat,ask,avail,0.6,0.7,1.8165638656251262,1.1590269664976314,0.3840981773077916,0.20480260255752225,0.8335111192003695,True,0.06464070908360829,True,0.7255151148437547,2.0936054771366988,1.6006426899918231
wheat,ask,avail,0.7,0.7,1.8165638656251262,1.1590269664976314,0.2096996954882728,0.26748327053031157,1.0040647939975118,True,0.06681927107509283,True,0.6528713156685222,2.1953132072336454,1.5000485480689003
wheat,ask,avail,1.0,0.7,1.8165638656251262,1.1590269664976314,-0.2970577240364336,0.5499584965196571,4.376520593889333,True,0.10739432181149033,True,0.18815630666958663,1.414475375163737,1.8439917592382493
wheat,foc,offers,0.0,0.7,1.8165638656251262,1.1590269664976314,0.8560317351108915,1.3309387757818467e-16,0.9953965350029694,True,0.06456285497898234,True,0.3497162836468665,1.7808011524914433,0.6542519932707583
wheat,foc,offers,0.2,0.7,1.8165638656251262,1.1590269664976314,0.8539298383680726,1.3309387757818467e-16,0.8166653261986023,True,0.06259625605927255,True,0.36065353247955456,1.7093310548257952,0.7192180734259495
wheat,foc,offers,0.4,0.7,1.8165638656251262,1.1590269664976314,0.8483551609008919,1.3309387757818467e-16,0.6316980508497956,True,0.06083444245576092,True,0.3796703527850949,1.6068664642326824,0.7815276944360261
wheat,foc,offers,0.6,0.7,1.8165638656251262,1.1590269664976314,0.8337243440088093,1.3309387757818467e-16,0.4327743967793185,True,0.05987681977233194,True,0.4072063651700022,1.4846142466092216,0.8849457350244645
wheat,foc,offers,0.7,0.7,1.8165638656251262,1.1590269664976314,0.815478150140012,1.3309387757818467e-16,0.32812075530584983,True,0.059293864842621447,True,0.4262513005502319,1.424668247527595,0.9568925112983913
wheat,foc,offers,1.0,0.7,1.8165638656251262,1.1590269664976314,0.2198050780690832,1.3309387757818467e-16,0.0004287972529839479,False,0.05317148438492458,True,0.3180506355886424,1.1504022559207248,1.2134263776033967
wheat,foc,avail,0.0,0.7,1.8165638656251262,1.1590269664976314,0.8942139191554408,1.3309387757818467e-16,0.6922947540121576,True,0.059282450708453144,True,0.6832159509429057,1.5050915265433473,1.460844517952856
wheat,foc,avail,0.2,0.7,1.8165638656251262,1.1590269664976314,0.8952473954291614,1.3309387757818467e-16,0.5534115792647079,True,0.05881844287416516,True,0.6767132507658593,1.4139369400353494,1.4518489582094185
wheat,foc,avail,0.4,0.7,1.8165638656251262,1.1590269664976314,0.8669181983441525,1.3309387757818467e-16,0.4127878402964371,True,0.05818478131708443,True,0.6531297788384596,1.3348330601997238,1.463562142710712
wheat,foc,avail,0.6,0.7,1.8165638656251262,1.1590269664976314,0.7755635966627382,1.3309387757818467e-16,0.2774566488906167,True,0.05599443923546691,True,0.597336473766662,1.2650592340562228,1.3997026241421355
wheat,foc,avail,0.7,0.7,1.8165638656251262,1.1590269664976314,0.6936848525012402,1.3309387757818467e-16,0.2080831696375678,True,0.05491383970273806,True,0.5525249820643072,1.2335664041847514,1.357826091677049
wheat,foc,avail,1.0,0.7,1.8165638656251262,1.1590269664976314,0.3021569665220084,1.3309387757818467e-16,0.0004287972529839479,False,0.05317148438492458,True,0.3180506355886424,1.1504022559207248,1.2134263776033967
maize,ask,stock,0.0,0.8,1.836259971402727,1.4418926403601735,0.7711500585378973,0.0,0.3430318583486687,True,0.3001542464066438,True,0.4226734328856742,1.5701715036642838,1.6664301669369812
maize,ask,stock,0.2,0.8,1.836259971402727,1.4418926403601735,0.7106838253141998,0.05420517276484803,0.3518802762669728,True,0.3040692554735675,True,0.5083280650037759,1.63299993280937,1.6716935960313182
maize,ask,stock,0.4,0.8,1.836259971402727,1.4418926403601735,0.6301367006001973,0.12331357309279212,0.3520400505798815,True,0.3080455606412455,True,0.5912511571529093,1.7042822982487753,1.68902107658001
maize,ask,stock,0.6,0.8,1.836259971402727,1.4418926403601735,0.5494147546505871,0.21096407673724274,0.3346745896384973,True,0.3155468275798218,True,0.5986886226315838,1.7780190085475849,1.676474973668453
maize,ask,stock,0.8,0.8,1.836259971402727,1.4418926403601735,0.2979192273098475,0.342179826397712,0.31235213603771617,True,0.33085674883870125,True,0.7115343015231028,1.9716551959162116,1.698938753871961
maize,ask,stock,1.0,0.8,1.836259971402727,1.4418926403601735,0.008022612821374652,0.5499517739010187,0.6246806426580382,True,0.3699087749019651,True,0.45448050196140716,0.9072773219325332,1.2284218087698129
maize,ask,offers,0.0,0.8,1.836259971402727,1.4418926403601735,0.8393895297858499,2.0984038384658705e-16,0.36199974849035144,True,0.3001616341723249,True,0.48133267911766114,1.6733958095378132,1.5405245796495228
maize,ask,offers,0.2,0.8,1.836259971402727,1.4418926403601735,0.7764082006319065,0.05170077499578309,0.36842627325324306,True,0.30407599088273585,True,0.5838028012910816,1.7368708745178474,1.5086132626977837
maize,ask,offers,0.4,0.8,1.836259971402727,1.4418926403601735,0.6614596691972305,0.1171589250792305,0.3637216391701952,True,0.3080659119760953,True,0.6814917179776844,1.8290383152582395,1.5205897997277273
maize,ask,offers,0.6,0.8,1.836259971402727,1.4418926403601735,0.4972219776369085,0.19915083666216957,0.34253876317299503,True,0.3156828699091931,True,0.7907843102218596,2.0423836712023626,1.578223590635562
maize,ask,offers,0.8,0.8,1.836259971402727,1.4418926403601735,0.265960637229276,0.35569708925535143,0.2943085987405658,True,0.33128504099559974,True,0.8208391990035045,2.375000152917785,1.526703202173345
maize,ask,offers,1.0,0.8,1.836259971402727,1.4418926403601735,0.06510806172507391,0.5499517739010187,0.6246806426580382,True,0.3699087749019651,True,0.45448050196140716,0.9072773219325332,1.2284218087698129
maize,ask,avail,0.0,0.8,1.836259971402727,1.4418926403601735,0.8819872651613303,0.0,0.35114670217042776,True,0.3001439822347765,True,0.5588112855510776,1.4341347692718183,1.620847966763769
maize,ask,avail,0.2,0.8,1.836259971402727,1.4418926403601735,0.8072791445548139,0.054187007030363284,0.36224072558754217,True,0.30450396059851303,True,0.5902918043791949,1.5273240815300644,1.5793541548414454
maize,ask,avail,0.4,0.8,1.836259971402727,1.4418926403601735,0.6804167773030586,0.12308990702706755,0.3664923298907581,True,0.3092003576891659,True,0.6290789392696895,1.668531332197553,1.5475634513390526
maize,ask,avail,0.6,0.8,1.836259971402727,1.4418926403601735,0.46002589541709316,0.21116351111931544,0.3636718365148839,True,0.31758901853802746,True,0.6717823675966412,1.8719530564234583,1.5616012874255873
maize,ask,avail,0.8,0.8,1.836259971402727,1.4418926403601735,0.02530370923457084,0.3812740535719839,0.3792951549429906,True,0.334838540706875,True,0.6703041799111754,2.0069747334856283,1.4366690923026968
maize,ask,avail,1.0,0.8,1.836259971402727,1.4418926403601735,0.20417072301596945,0.5499517739010187,0.6246806426580382,True,0.3699087749019651,True,0.45448050196140716,0.9072773219325332,1.2284218087698129
maize,foc,offers,0.0,0.8,1.836259971402727,1.4418926403601735,0.8550855606809012,2.0984038384658705e-16,0.3779627279797557,True,0.300161097344046,True,0.44078437252687463,1.797936298346214,1.71518747242272
maize,foc,offers,0.2,0.8,1.836259971402727,1.4418926403601735,0.8546886249356062,2.0984038384658705e-16,0.30885216460498777,True,0.30013448149234606,True,0.4580421964417943,1.690708956113618,1.6777658068787076
maize,foc,offers,0.4,0.8,1.836259971402727,1.4418926403601735,0.8507588268408076,2.0984038384658705e-16,0.23609718105377153,True,0.30010688388368556,True,0.46687322022461714,1.569289618225494,1.6285680447702249
maize,foc,offers,0.6,0.8,1.836259971402727,1.4418926403601735,0.8376598339773984,0.0,0.1598693784671421,True,0.30007823732963246,True,0.4831187616257166,1.4507686594526659,1.5569194932786161
maize,foc,offers,0.8,0.8,1.836259971402727,1.4418926403601735,0.8138089919677917,0.0,0.07883974477024447,True,0.30004846781808875,True,0.4725251466919322,1.321390191265236,1.4739430602134156
maize,foc,offers,1.0,0.8,1.836259971402727,1.4418926403601735,0.39224314160706375,2.0984038384658705e-16,-0.004374918814120776,False,0.3000174935205964,True,0.07410991272334622,1.1651669306109678,0.9618877909881233
maize,foc,avail,0.0,0.8,1.836259971402727,1.4418926403601735,0.8887060372842485,0.0,0.37113127996258566,True,0.30014335360669153,True,0.6064246739756144,1.6054580225732111,1.3153653748346623
maize,foc,avail,0.2,0.8,1.836259971402727,1.4418926403601735,0.873165518427244,0.0,0.2980445169628856,True,0.30011980172069613,True,0.6246589088917752,1.5158788744332237,1.3208322537664323
maize,foc,avail,0.4,0.8,1.836259971402727,1.4418926403601735,0.838824842350168,0.0,0.22383828569709352,True,0.3000954874499714,True,0.6205817271369437,1.4245589169164115,1.3160167083450354
maize,foc,avail,0.6,0.8,1.836259971402727,1.4418926403601735,0.7805843589248286,2.0984038384658705e-16,0.14826985469817577,True,0.30007036518965946,True,0.5841634791101032,1.3352951218633464,1.2877872802329553
maize,foc,avail,0.8,0.8,1.836259971402727,1.4418926403601735,0.6573039771502868,2.0984038384658705e-16,0.07122897757199254,True,0.30004438527650706,True,0.49297514540766924,1.2478254380636258,1.17998451895107
maize,foc,avail,1.0,0.8,1.836259971402727,1.4418926403601735,0.1882802893757671,2.0984038384658705e-16,-0.004374918814120776,False,0.3000174935205964,True,0.07410991272334622,1.1651669306109678,0.9618877909881233
rice,ask,stock,0.0,0.72,1.83714665456457,0.7931662874839874,0.8990384979232607,0.0,0.2387350134187909,True,0.5496823625436796,True,0.24865080638882564,0.8382818872969193,0.4065598575608796
rice,ask,stock,0.2,0.72,1.83714665456457,0.7931662874839874,0.861364686218696,0.041706812243098496,0.27308872435083553,True,0.5512756396551212,True,0.29637729386318457,0.9011665048987001,0.5012171161110065
rice,ask,stock,0.4,0.72,1.83714665456457,0.7931662874839874,0.7825223682995357,0.09620410299731391,0.38150454335770934,True,0.553528814434148,True,0.39687424378565933,1.0660719637594762,0.6602809520802337
rice,ask,stock,0.6,0.72,1.83714665456457,0.7931662874839874,0.5458378975765585,0.15815881968861886,0.6114374141750933,True,0.5570178328186678,True,0.5927597654082426,1.4845190407890416,0.7703228625512668
rice,ask,stock,0.72,0.72,1.83714665456457,0.7931662874839874,0.318274872835798,0.1948455590262311,0.8318370292869746,True,0.5601708172600345,True,0.6777409747204022,1.7218949303223503,0.8204584882401206
rice,ask,stock,1.0,0.72,1.83714665456457,0.7931662874839874,-0.24981487909962732,0.47694464344688553,2.3292584959186198,True,0.5960919861885045,True,0.7506335470357091,2.326750607735307,0.9998549480409025
rice,ask,offers,0.0,0.72,1.83714665456457,0.7931662874839874,0.8370139100791378,0.0,1.332623356791328,True,0.5564881305529703,True,0.42482637320325717,2.1833196370574455,1.3555545303244114
rice,ask,offers,0.2,0.72,1.83714665456457,0.7931662874839874,0.7898217399888815,0.03835385917154849,1.38194530695811,True,0.5630535162779601,True,0.5360427777116026,2.2128417083292775,1.211989309967833
rice,ask,offers,0.4,0.72,1.83714665456457,0.7931662874839874,0.6995177079173691,0.08393741490739078,1.4346761828869563,True,0.568897378588528,True,0.6364693577273124,2.2429359446911667,1.1093596737927347
rice,ask,offers,0.6,0.72,1.83714665456457,0.7931662874839874,0.573270764997013,0.13796072309561333,1.501525812649891,True,0.5747678861555716,True,0.7049214175747509,2.279106951432869,1.0689343801761524
rice,ask,offers,0.72,0.72,1.83714665456457,0.7931662874839874,0.4823710898346791,0.17525413185358413,1.5547811664478823,True,0.578309880491694,True,0.7291274773147439,2.305488367288637,1.0285585378137034
rice,ask,offers,1.0,0.72,1.83714665456457,0.7931662874839874,0.24087331879365478,0.47694464344688553,1.7542456139218938,True,0.586702137095374,True,0.7505993627310044,2.336805925370538,0.9998549394988104
rice,ask,avail,0.0,0.72,1.83714665456457,0.7931662874839874,0.9246364249525901,0.0,1.0734967360530887,True,0.5496879430608042,True,0.5657510760186878,2.035440729829473,1.167671629134618
rice,ask,avail,0.2,0.72,1.83714665456457,0.7931662874839874,0.8821689017619706,0.041792670688187726,1.1556514887686866,True,0.5555204296085905,True,0.6413724377494824,2.1008987546187723,1.096956144057589
rice,ask,avail,0.4,0.72,1.83714665456457,0.7931662874839874,0.7939476518846447,0.08863173857495613,1.2623748213524246,True,0.5634432313163692,True,0.696224919592766,2.169488412980662,1.036103770731532
rice,ask,avail,0.6,0.72,1.83714665456457,0.7931662874839874,0.6693382101964679,0.14261841222042737,1.41557331026118,True,0.5717622587184047,True,0.7275438723204225,2.2432182196136385,0.9983365709240036
rice,ask,avail,0.72,0.72,1.83714665456457,0.7931662874839874,0.5763049906798032,0.18157294110102717,1.5426160488475191,True,0.5765563638963832,True,0.7394607587846472,2.2871963865990916,1.0047545032356004
rice,ask,avail,1.0,0.72,1.83714665456457,0.7931662874839874,0.328867309725604,0.47694464344688553,2.3292584959186198,True,0.5960919861885045,True,0.7506335470357091,2.326750607735307,0.9998549480409025
rice,foc,offers,0.0,0.72,1.83714665456457,0.7931662874839874,0.8369573323713134,0.0,1.3129274952451055,True,0.5576944425332571,True,0.41677489566474435,2.172531680083022,1.3604137595168462
rice,foc,offers,0.2,0.72,1.83714665456457,0.7931662874839874,0.8394562263490625,0.0,1.1422248753418192,True,0.5487811069222215,True,0.406870463538794,2.0124102086895084,1.3700621449480272
rice,foc,offers,0.4,0.72,1.83714665456457,0.7931662874839874,0.8373993265793489,0.0,0.9437505857124222,True,0.542294518833518,True,0.3953273203797228,1.8306714449273251,1.3672103267541542
rice,foc,offers,0.6,0.72,1.83714665456457,0.7931662874839874,0.8263689831637087,0.0,0.6932842747196037,True,0.5326549651616767,True,0.3794924933144606,1.6146193721576896,1.3732829029703002
rice,foc,offers,0.72,0.72,1.83714665456457,0.7931662874839874,0.8136958033213596,0.0,0.5216766458011637,True,0.5267922448476597,True,0.3708010382704348,1.4566580746419953,1.3307645331055609
rice,foc,offers,1.0,0.72,1.83714665456457,0.7931662874839874,-0.12841520973395415,0.0,-0.006490032378005939,False,0.5001290480570496,True,-0.5314879300498392,0.9601770410166063,1.074676213855248
rice,foc,avail,0.0,0.72,1.83714665456457,0.7931662874839874,0.925838124670961,0.0,1.0708515867795416,True,0.5510364797337873,True,0.55766681999509,2.032931972360973,1.1672063364650411
rice,foc,avail,0.2,0.72,1.83714665456457,0.7931662874839874,0.9049265655816745,0.0,0.9516025731727127,True,0.5448152256564175,True,0.5458371937723357,1.9087908778691607,1.2143129667004577
rice,foc,avail,0.4,0.72,1.83714665456457,0.7931662874839874,0.8615117938650899,0.0,0.8012275899991563,True,0.5372702438425345,True,0.525864050003914,1.7563075876864198,1.2497554763000256
rice,foc,avail,0.6,0.72,1.83714665456457,0.7931662874839874,0.795315103682472,0.0,0.605904080132361,True,0.5275973488396468,True,0.49469914137675935,1.564700819511065,1.253539207633286
rice,foc,avail,0.72,0.72,1.83714665456457,0.7931662874839874,0.7391048413983073,0.0,0.4575026505883939,True,0.5210346292121435,True,0.4499810477364249,1.4215000401277185,1.229738713873336
rice,foc,avail,1.0,0.72,1.83714665456457,0.7931662874839874,-0.3615729862943048,0.0,-0.006491020657307334,False,0.500129052943552,True,-0.5315658716359725,0.960172877222504,1.0746762120811542
